Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1967","1967","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1968","1968","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1968","1968","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1969","1969","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1969","1969","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1970","1970","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1970","1970","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1971","1971","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1971","1971","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1972","1972","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1972","1972","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1973","1973","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1973","1973","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1974","1974","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1974","1974","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1975","1975","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1975","1975","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1976","1976","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1976","1976","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1977","1977","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1977","1977","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1978","1978","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1978","1978","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1979","1979","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1979","1979","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1980","1980","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1980","1980","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1981","1981","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1981","1981","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1982","1982","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1982","1982","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1983","1983","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1983","1983","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1984","1984","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1984","1984","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1985","1985","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1985","1985","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1986","1986","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1986","1986","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1987","1987","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1987","1987","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1988","1988","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1988","1988","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1989","1989","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1989","1989","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1990","1990","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1990","1990","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1991","1991","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1991","1991","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1992","1992","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1992","1992","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1993","1993","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1993","1993","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1994","1994","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1994","1994","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1995","1995","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1995","1995","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1996","1996","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1996","1996","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1997","1997","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1997","1997","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1998","1998","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1998","1998","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","1999","1999","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","1999","1999","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","2000","2000","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","2000","2000","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","2001","2001","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","2001","2001","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","2002","2002","ha","","M","Data not available",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","2002","2002","tonnes","","M","Data not available",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","2003","2003","ha","25","F","FAO estimate",""
"QC","Crops","200","Singapore","5419","Yield","358","Cabbages and other brassicas","2003","2003","hg/ha","195600","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","2003","2003","tonnes","489","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","2004","2004","ha","20","F","FAO estimate",""
"QC","Crops","200","Singapore","5419","Yield","358","Cabbages and other brassicas","2004","2004","hg/ha","204000","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","2004","2004","tonnes","408","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","2005","2005","ha","24","F","FAO estimate",""
"QC","Crops","200","Singapore","5419","Yield","358","Cabbages and other brassicas","2005","2005","hg/ha","193750","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","2005","2005","tonnes","465","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","2006","2006","ha","28","F","FAO estimate",""
"QC","Crops","200","Singapore","5419","Yield","358","Cabbages and other brassicas","2006","2006","hg/ha","190357","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","2006","2006","tonnes","533","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","2007","2007","ha","30","F","FAO estimate",""
"QC","Crops","200","Singapore","5419","Yield","358","Cabbages and other brassicas","2007","2007","hg/ha","188667","Fc","Calculated data",""
"QC","Crops","200","Singapore","5510","Production","358","Cabbages and other brassicas","2007","2007","tonnes","566","","Official data",""
"QC","Crops","200","Singapore","5312","Area harvested","358","Cabbages and other brassicas","2008","2008","ha","25","F","FAO estimate",""
"QC","Crops","200","Singapore","5419","Yield","358","Cabbages and other brassicas","2008","2008","hg/ha","185600","Fc","Calculated data",""
